Loan ID,Origination Date,Purchase Date,Loan_Segment,FICO_Range,Region,Gender,Employment_Type,Market_Channel
856252,1/24/2022,1/27/2022,Debt Consolidation,625-650,South,Female,Full-Time,Email-Campaign
376454,1/21/2022,1/24/2022,Debt Consolidation,700-750,Mid West,Female,Other,Online
891807,1/24/2022,1/27/2022,Debt Consolidation,700-750,East,Female,Full-Time,Email-Campaign
854003,1/20/2022,1/24/2022,Debt Consolidation,>750,Mid West,Female,Self-Employed,Phone
243233,1/21/2022,1/24/2022,Debt Consolidation,700-750,South,Female,Self-Employed,Email-Campaign
182466,1/26/2022,1/31/2022,Debt Consolidation,>750,Mid West,Female,Full-Time,Phone
842748,1/21/2022,1/24/2022,Debt Consolidation,700-750,West,Female,Self-Employed,Phone
455596,1/21/2022,1/24/2022,Debt Consolidation,625-650,East,Female,Part-Time,Email-Campaign
76760,1/24/2022,1/27/2022,Debt Consolidation,700-750,East,Female,Full-Time,Online
237167,1/21/2022,1/24/2022,Debt Consolidation,650-700,East,Female,Full-Time,Email-Campaign
989548,1/21/2022,1/24/2022,Debt Consolidation,>750,South,Female,Full-Time,Email-Campaign
693606,1/21/2022,1/24/2022,Debt Consolidation,>750,South,Female,Self-Employed,Email-Campaign
236147,1/21/2022,1/24/2022,Debt Consolidation,650-700,South,Female,Full-Time,Phone
282611,1/21/2022,1/24/2022,Debt Consolidation,>750,Mid West,Female,Part-Time,Phone
711870,1/21/2022,1/24/2022,Debt Consolidation,650-700,West,Female,Other,Phone
770440,1/24/2022,1/27/2022,Debt Consolidation,<625,North West,Female,Part-Time,Email-Campaign
956770,1/21/2022,1/24/2022,Debt Consolidation,650-700,Mid West,Female,Full-Time,Phone
756231,2/1/2022,2/4/2022,Debt Consolidation,700-750,South,Female,Other,Online
879624,1/21/2022,1/24/2022,Debt Consolidation,650-700,West,Female,Self-Employed,Email-Campaign
232021,1/26/2022,1/31/2022,Debt Consolidation,700-750,West,Female,Full-Time,Phone
974885,1/21/2022,1/24/2022,Debt Consolidation,>750,West,Female,Full-Time,Email-Campaign
428284,1/21/2022,1/24/2022,Debt Consolidation,650-700,North West,Female,Part-Time,Online
919200,1/24/2022,1/27/2022,Debt Consolidation,<625,East,Female,Full-Time,Email-Campaign
263428,1/21/2022,1/24/2022,Debt Consolidation,<625,East,Female,Other,Email-Campaign
145397,1/21/2022,1/24/2022,Debt Consolidation,650-700,West,Female,Other,Phone
939708,1/21/2022,1/24/2022,Debt Consolidation,625-650,East,Female,Full-Time,Online
674447,1/21/2022,1/24/2022,Debt Consolidation,650-700,West,Female,Part-Time,Phone
19087,1/21/2022,1/24/2022,Debt Consolidation,650-700,West,Female,Other,Phone
543070,2/16/2022,2/22/2022,Debt Consolidation,625-650,East,Female,Full-Time,Email-Campaign
441632,1/21/2022,1/24/2022,Debt Consolidation,>750,Mid West,Female,Other,Online
441241,1/21/2022,1/24/2022,Debt Consolidation,625-650,Mid West,Female,Other,Online
600942,1/24/2022,1/27/2022,Debt Consolidation,700-750,Mid West,Female,Full-Time,Online
558085,1/21/2022,1/24/2022,Debt Consolidation,700-750,East,Female,Full-Time,Email-Campaign
320681,1/21/2022,1/24/2022,Debt Consolidation,<625,South,Female,Other,Phone
136692,1/21/2022,1/24/2022,Debt Consolidation,650-700,West,Female,Self-Employed,Online
980868,1/21/2022,1/24/2022,Debt Consolidation,<625,Mid West,Female,Self-Employed,Online
830761,1/21/2022,1/24/2022,Debt Consolidation,<625,Mid West,Female,Part-Time,Phone
509108,1/21/2022,1/24/2022,Debt Consolidation,625-650,North West,Female,Part-Time,Email-Campaign
136938,1/31/2022,2/3/2022,Debt Consolidation,<625,Mid West,Female,Part-Time,Phone
688716,1/21/2022,1/24/2022,Debt Consolidation,650-700,Mid West,Female,Self-Employed,Phone
108563,2/1/2022,2/4/2022,Debt Consolidation,>750,East,Female,Self-Employed,Email-Campaign
887113,1/21/2022,1/24/2022,Debt Consolidation,>750,North West,Female,Part-Time,Online
770811,1/21/2022,1/24/2022,Debt Consolidation,>750,West,Female,Self-Employed,Email-Campaign
593725,1/21/2022,1/24/2022,Debt Consolidation,700-750,South,Female,Self-Employed,Phone
126703,1/25/2022,1/28/2022,Debt Consolidation,625-650,West,Female,Self-Employed,Online
850786,1/21/2022,1/24/2022,Debt Consolidation,700-750,West,Female,Other,Online
136098,1/31/2022,2/3/2022,Debt Consolidation,700-750,North West,Female,Other,Email-Campaign
599104,1/24/2022,1/27/2022,Debt Consolidation,650-700,Mid West,Female,Other,Email-Campaign
623327,1/25/2022,1/28/2022,Debt Consolidation,625-650,South,Female,Full-Time,Email-Campaign
803957,1/25/2022,1/28/2022,Debt Consolidation,650-700,East,Female,Self-Employed,Email-Campaign
225106,1/21/2022,1/24/2022,Debt Consolidation,650-700,West,Female,Part-Time,Phone
393504,1/24/2022,1/27/2022,Debt Consolidation,<625,North West,Female,Self-Employed,Phone
915576,1/21/2022,1/24/2022,Debt Consolidation,625-650,North West,Female,Part-Time,Phone
688501,1/21/2022,1/24/2022,Debt Consolidation,>750,South,Female,Part-Time,Phone
505816,1/24/2022,1/27/2022,Debt Consolidation,<625,East,Female,Self-Employed,Online
730807,1/21/2022,1/24/2022,Debt Consolidation,700-750,South,Female,Full-Time,Email-Campaign
61220,1/21/2022,1/24/2022,Debt Consolidation,625-650,North West,Female,Part-Time,Phone
754484,1/26/2022,1/31/2022,Debt Consolidation,625-650,South,Female,Full-Time,Email-Campaign
438867,1/21/2022,1/24/2022,Debt Consolidation,650-700,Mid West,Female,Self-Employed,Email-Campaign
458855,1/27/2022,1/31/2022,Debt Consolidation,650-700,East,Female,Full-Time,Phone
775614,1/21/2022,1/24/2022,Debt Consolidation,>750,South,Female,Other,Online
896189,1/21/2022,1/24/2022,Debt Consolidation,>750,East,Female,Other,Email-Campaign
25590,1/24/2022,1/27/2022,Debt Consolidation,>750,Mid West,Female,Self-Employed,Phone
952175,1/21/2022,1/24/2022,Debt Consolidation,>750,Mid West,Female,Full-Time,Phone
518931,1/24/2022,1/27/2022,Debt Consolidation,<625,North West,Female,Other,Online
34576,1/24/2022,1/27/2022,Debt Consolidation,>750,North West,Female,Part-Time,Online
533306,1/21/2022,1/24/2022,Debt Consolidation,<625,Mid West,Female,Other,Email-Campaign
22390,1/21/2022,1/24/2022,Debt Consolidation,<625,North West,Female,Other,Email-Campaign
977768,1/21/2022,1/24/2022,Debt Consolidation,<625,North West,Female,Self-Employed,Online
295731,1/21/2022,1/24/2022,Debt Consolidation,650-700,East,Female,Other,Phone
15313,1/21/2022,1/24/2022,Debt Consolidation,<625,Mid West,Female,Part-Time,Online
332777,1/25/2022,1/28/2022,Debt Consolidation,650-700,East,Female,Full-Time,Online
11204,1/25/2022,1/28/2022,Debt Consolidation,>750,East,Female,Part-Time,Phone
169776,1/24/2022,1/27/2022,Debt Consolidation,625-650,Mid West,Female,Self-Employed,Email-Campaign
781847,1/24/2022,1/27/2022,Debt Consolidation,700-750,West,Female,Self-Employed,Online
645166,1/24/2022,1/27/2022,Debt Consolidation,625-650,Mid West,Female,Part-Time,Phone
344440,1/31/2022,2/3/2022,Debt Consolidation,650-700,North West,Female,Part-Time,Phone
94752,1/24/2022,1/27/2022,Debt Consolidation,625-650,Mid West,Female,Other,Phone
872473,1/24/2022,1/27/2022,Debt Consolidation,700-750,North West,Female,Part-Time,Phone
540600,1/25/2022,1/28/2022,Debt Consolidation,700-750,South,Female,Other,Phone
772586,1/25/2022,1/28/2022,Debt Consolidation,>750,North West,Female,Other,Phone
835142,1/25/2022,1/28/2022,Debt Consolidation,625-650,Mid West,Female,Self-Employed,Email-Campaign
469989,1/25/2022,1/28/2022,Debt Consolidation,<625,South,Female,Part-Time,Phone
895123,1/24/2022,1/27/2022,Debt Consolidation,700-750,East,Female,Other,Phone
613027,1/24/2022,1/27/2022,Debt Consolidation,700-750,East,Female,Self-Employed,Online
330641,1/25/2022,1/28/2022,Debt Consolidation,650-700,South,Female,Self-Employed,Email-Campaign
647212,1/24/2022,1/27/2022,Debt Consolidation,700-750,North West,Female,Other,Online
874571,1/24/2022,1/27/2022,Debt Consolidation,650-700,East,Female,Self-Employed,Online
545283,1/24/2022,1/27/2022,Debt Consolidation,625-650,South,Female,Self-Employed,Phone
708923,1/24/2022,1/27/2022,Debt Consolidation,650-700,South,Female,Full-Time,Email-Campaign
658224,1/26/2022,1/31/2022,Debt Consolidation,<625,Mid West,Female,Part-Time,Online
736502,1/24/2022,1/27/2022,Debt Consolidation,>750,South,Female,Other,Online
888667,1/24/2022,1/27/2022,Debt Consolidation,>750,South,Female,Self-Employed,Email-Campaign
602354,1/24/2022,1/27/2022,Debt Consolidation,650-700,East,Female,Full-Time,Online
336578,1/24/2022,1/27/2022,Debt Consolidation,625-650,East,Female,Part-Time,Email-Campaign
501779,1/24/2022,1/27/2022,Debt Consolidation,>750,South,Female,Full-Time,Email-Campaign
710816,1/24/2022,1/27/2022,Debt Consolidation,650-700,South,Female,Part-Time,Phone
516800,1/27/2022,1/31/2022,Debt Consolidation,700-750,South,Female,Other,Phone
321138,1/24/2022,1/27/2022,Debt Consolidation,<625,West,Female,Full-Time,Email-Campaign
596895,1/24/2022,1/27/2022,Debt Consolidation,700-750,Mid West,Female,Self-Employed,Phone
59123,1/24/2022,1/27/2022,Debt Consolidation,625-650,South,Female,Part-Time,Email-Campaign
708720,1/24/2022,1/27/2022,Debt Consolidation,<625,West,Female,Other,Email-Campaign
628939,1/24/2022,1/27/2022,Debt Consolidation,<625,South,Female,Full-Time,Phone
818028,1/24/2022,1/27/2022,Debt Consolidation,>750,North West,Female,Part-Time,Online
543957,1/24/2022,1/27/2022,Debt Consolidation,625-650,South,Female,Self-Employed,Phone
22743,1/24/2022,1/27/2022,Debt Consolidation,<625,North West,Female,Part-Time,Email-Campaign
734249,1/24/2022,1/27/2022,Debt Consolidation,<625,West,Female,Self-Employed,Online
186568,1/26/2022,1/31/2022,Debt Consolidation,<625,South,Female,Other,Phone
823581,1/24/2022,1/27/2022,Debt Consolidation,700-750,Mid West,Female,Part-Time,Phone
94193,1/24/2022,1/27/2022,Debt Consolidation,700-750,South,Female,Self-Employed,Email-Campaign
801177,1/24/2022,1/27/2022,Debt Consolidation,<625,West,Female,Part-Time,Email-Campaign
498537,1/24/2022,1/27/2022,Debt Consolidation,625-650,South,Female,Part-Time,Online
205036,1/24/2022,1/27/2022,Debt Consolidation,650-700,Mid West,Female,Self-Employed,Phone
742344,2/4/2022,2/7/2022,Debt Consolidation,625-650,East,Female,Part-Time,Email-Campaign
878888,1/24/2022,1/27/2022,Debt Consolidation,700-750,East,Female,Other,Phone
617121,1/31/2022,2/3/2022,Debt Consolidation,625-650,South,Female,Full-Time,Phone
503153,1/24/2022,1/27/2022,Debt Consolidation,625-650,North West,Female,Other,Online
855454,1/24/2022,1/27/2022,Debt Consolidation,<625,South,Female,Self-Employed,Phone
789203,1/24/2022,1/27/2022,Debt Consolidation,>750,North West,Female,Part-Time,Online
996405,1/24/2022,1/27/2022,Debt Consolidation,625-650,North West,Female,Full-Time,Email-Campaign
62541,1/25/2022,1/28/2022,Debt Consolidation,<625,West,Female,Part-Time,Email-Campaign
169372,1/25/2022,1/28/2022,Debt Consolidation,700-750,North West,Female,Part-Time,Phone
141131,1/24/2022,1/27/2022,Debt Consolidation,700-750,South,Female,Other,Online
592033,1/25/2022,1/28/2022,Debt Consolidation,650-700,Mid West,Female,Other,Online
435832,1/25/2022,1/28/2022,Debt Consolidation,>750,North West,Female,Part-Time,Phone
375420,1/26/2022,1/31/2022,Debt Consolidation,650-700,Mid West,Female,Other,Online
476370,1/25/2022,1/28/2022,Debt Consolidation,650-700,North West,Female,Part-Time,Phone
391033,1/25/2022,1/28/2022,Debt Consolidation,700-750,South,Female,Full-Time,Online
363587,2/28/2022,3/3/2022,Debt Consolidation,<625,North West,Female,Other,Phone
17981,1/25/2022,1/28/2022,Debt Consolidation,625-650,West,Female,Part-Time,Online
217795,1/25/2022,1/28/2022,Debt Consolidation,<625,North West,Female,Full-Time,Phone
403223,1/26/2022,1/31/2022,Debt Consolidation,650-700,North West,Female,Full-Time,Online
506979,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Other,Email-Campaign
678638,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Self-Employed,Online
38546,1/25/2022,1/28/2022,Debt Consolidation,625-650,Mid West,Female,Part-Time,Email-Campaign
13482,1/25/2022,1/28/2022,Debt Consolidation,650-700,South,Female,Other,Online
485712,1/25/2022,1/28/2022,Debt Consolidation,700-750,East,Female,Full-Time,Phone
321382,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Part-Time,Phone
740344,1/25/2022,1/28/2022,Debt Consolidation,700-750,North West,Female,Other,Phone
577963,1/25/2022,1/28/2022,Debt Consolidation,650-700,South,Female,Other,Online
228715,1/25/2022,1/28/2022,Debt Consolidation,650-700,Mid West,Female,Full-Time,Online
960195,1/25/2022,1/28/2022,Debt Consolidation,625-650,East,Female,Full-Time,Phone
468076,1/25/2022,1/28/2022,Debt Consolidation,700-750,South,Female,Full-Time,Email-Campaign
593289,1/26/2022,1/31/2022,Debt Consolidation,700-750,South,Female,Full-Time,Phone
861738,1/25/2022,1/28/2022,Debt Consolidation,700-750,East,Female,Full-Time,Email-Campaign
32340,1/25/2022,1/28/2022,Debt Consolidation,650-700,South,Female,Part-Time,Email-Campaign
822088,1/25/2022,1/28/2022,Debt Consolidation,625-650,West,Female,Other,Online
425059,1/25/2022,1/28/2022,Debt Consolidation,>750,West,Female,Full-Time,Email-Campaign
306872,1/25/2022,1/28/2022,Debt Consolidation,700-750,South,Female,Full-Time,Phone
318417,1/25/2022,1/28/2022,Debt Consolidation,650-700,South,Female,Other,Phone
948459,1/25/2022,1/28/2022,Debt Consolidation,700-750,Mid West,Female,Part-Time,Phone
188130,1/25/2022,1/28/2022,Debt Consolidation,650-700,East,Female,Self-Employed,Phone
402068,1/25/2022,1/28/2022,Debt Consolidation,650-700,Mid West,Female,Self-Employed,Phone
953425,1/25/2022,1/28/2022,Debt Consolidation,<625,South,Female,Other,Online
457172,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Other,Email-Campaign
681897,1/25/2022,1/28/2022,Debt Consolidation,700-750,South,Female,Part-Time,Online
663968,1/25/2022,1/28/2022,Debt Consolidation,>750,East,Female,Other,Online
557400,1/25/2022,1/28/2022,Debt Consolidation,625-650,East,Female,Other,Email-Campaign
868215,1/25/2022,1/28/2022,Debt Consolidation,<625,North West,Female,Self-Employed,Email-Campaign
888258,1/26/2022,1/31/2022,Debt Consolidation,625-650,South,Female,Part-Time,Online
625794,1/25/2022,1/28/2022,Debt Consolidation,625-650,East,Female,Other,Online
241971,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Self-Employed,Online
44301,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Full-Time,Phone
836617,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Full-Time,Online
921297,1/25/2022,1/28/2022,Debt Consolidation,<625,East,Female,Self-Employed,Email-Campaign
275846,1/25/2022,1/28/2022,Debt Consolidation,<625,South,Female,Full-Time,Online
559830,1/25/2022,1/28/2022,Debt Consolidation,>750,Mid West,Female,Full-Time,Email-Campaign
680373,1/25/2022,1/28/2022,Debt Consolidation,>750,South,Female,Full-Time,Email-Campaign
608230,1/25/2022,1/28/2022,Debt Consolidation,700-750,West,Female,Other,Phone
610825,1/26/2022,1/31/2022,Debt Consolidation,<625,West,Female,Part-Time,Email-Campaign
738709,1/25/2022,1/28/2022,Debt Consolidation,>750,North West,Female,Self-Employed,Online
802366,1/25/2022,1/28/2022,Debt Consolidation,>750,Mid West,Female,Self-Employed,Online
753249,1/25/2022,1/28/2022,Debt Consolidation,650-700,East,Female,Self-Employed,Phone
714870,1/25/2022,1/28/2022,Debt Consolidation,>750,Mid West,Female,Other,Phone
442592,1/26/2022,1/31/2022,Debt Consolidation,<625,Mid West,Female,Other,Email-Campaign
224180,1/25/2022,1/28/2022,Debt Consolidation,>750,South,Female,Self-Employed,Email-Campaign
843665,1/26/2022,1/31/2022,Debt Consolidation,650-700,North West,Female,Other,Phone
663683,1/26/2022,1/31/2022,Debt Consolidation,700-750,East,Female,Full-Time,Online
521277,1/26/2022,1/31/2022,Debt Consolidation,<625,Mid West,Female,Self-Employed,Phone
7302,1/26/2022,1/31/2022,Debt Consolidation,700-750,Mid West,Female,Full-Time,Email-Campaign
418766,1/26/2022,1/31/2022,Debt Consolidation,700-750,North West,Female,Other,Phone
49821,1/26/2022,1/31/2022,Debt Consolidation,<625,Mid West,Female,Part-Time,Phone
981920,1/26/2022,1/31/2022,Debt Consolidation,<625,Mid West,Female,Full-Time,Online
723664,1/27/2022,1/31/2022,Debt Consolidation,650-700,Mid West,Female,Part-Time,Email-Campaign
581517,2/9/2022,2/14/2022,Debt Consolidation,<625,South,Female,Part-Time,Phone
453856,1/26/2022,1/31/2022,Debt Consolidation,650-700,South,Female,Full-Time,Email-Campaign
859806,1/27/2022,1/31/2022,Debt Consolidation,<625,North West,Female,Full-Time,Online
410634,1/26/2022,1/31/2022,Debt Consolidation,<625,East,Female,Other,Online
96741,1/26/2022,1/31/2022,Debt Consolidation,700-750,North West,Female,Self-Employed,Email-Campaign
520765,1/26/2022,1/31/2022,Debt Consolidation,625-650,West,Female,Other,Online
420897,1/26/2022,1/31/2022,Debt Consolidation,>750,Mid West,Female,Part-Time,Email-Campaign
988951,1/28/2022,1/31/2022,Debt Consolidation,700-750,East,Female,Other,Phone
427056,1/26/2022,1/31/2022,Debt Consolidation,<625,South,Female,Full-Time,Online
408398,1/26/2022,1/31/2022,Debt Consolidation,650-700,South,Female,Other,Phone
476757,1/27/2022,1/31/2022,Debt Consolidation,700-750,West,Female,Self-Employed,Email-Campaign
255484,1/27/2022,1/31/2022,Debt Consolidation,650-700,Mid West,Female,Self-Employed,Phone
776519,1/27/2022,1/31/2022,Debt Consolidation,>750,South,Female,Full-Time,Phone
502976,1/27/2022,1/31/2022,Debt Consolidation,650-700,West,Female,Self-Employed,Email-Campaign
338831,1/27/2022,1/31/2022,Debt Consolidation,625-650,Mid West,Female,Part-Time,Email-Campaign
936504,2/2/2022,2/7/2022,Debt Consolidation,>750,Mid West,Female,Full-Time,Email-Campaign
823083,1/27/2022,1/31/2022,Debt Consolidation,625-650,North West,Female,Other,Phone
779277,1/28/2022,1/31/2022,Debt Consolidation,700-750,West,Female,Other,Email-Campaign
487517,1/27/2022,1/31/2022,Debt Consolidation,<625,South,Female,Full-Time,Email-Campaign
814832,1/28/2022,1/31/2022,Debt Consolidation,700-750,East,Female,Other,Online
379072,1/28/2022,1/31/2022,Debt Consolidation,625-650,Mid West,Female,Other,Online
83357,1/28/2022,1/31/2022,Debt Consolidation,<625,West,Female,Self-Employed,Email-Campaign
18380,1/31/2022,2/3/2022,Debt Consolidation,700-750,South,Female,Full-Time,Email-Campaign
363217,1/28/2022,1/31/2022,Debt Consolidation,>750,South,Female,Self-Employed,Phone
465389,2/22/2022,2/25/2022,Debt Consolidation,650-700,West,Female,Other,Email-Campaign
689982,1/28/2022,1/31/2022,Debt Consolidation,700-750,Mid West,Female,Self-Employed,Online
558288,1/28/2022,1/31/2022,Debt Consolidation,700-750,East,Female,Part-Time,Online
839589,1/28/2022,1/31/2022,Debt Consolidation,>750,Mid West,Female,Self-Employed,Online
333051,1/31/2022,2/3/2022,Debt Consolidation,<625,South,Female,Other,Phone
657862,1/31/2022,2/3/2022,Debt Consolidation,650-700,East,Female,Other,Phone
171944,2/10/2022,2/14/2022,Debt Consolidation,650-700,North West,Female,Self-Employed,Phone
651376,1/31/2022,2/3/2022,Debt Consolidation,650-700,Mid West,Female,Self-Employed,Phone
552165,2/7/2022,2/10/2022,Debt Consolidation,<625,North West,Female,Part-Time,Online
